timestamp, leftPos, rightPos, leftVel, rightVel, gyro_heading, error, left_demand, right_demand, left_accel, right_accel, left_feedforward, right_feedforward, path_setpoint
9.147532, 0.0, 0.0, 0.0, 0.0, -0.030, 0.000,0.000,0.000, 2.3726035180562073E-4, -2.3726035180562073E-4, 0.0, 0.0, 0.0, 0.0, 0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10.214257, 0.0, 0.0, 0.0, 0.0, -0.030, 0.000,0.000,0.000, 0.5590550899505615, 0.5539697782882105, 0.0, 0.0, 0.0, 0.0, 0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10.280468, 0.8697671067312159, 0.5016117176386378, 8.09941856003672, 3.6815538909257817, -0.030, 0.000,0.000,0.000, 0.5669291615486145, 0.5618438498862635, 0.0, 0.0, 0.0, 0.0, 0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10.30648, 2.5402721847387895, 2.144505141464268, 32.581751934693166, 27.15145994557764, 0.080, 0.000,0.000,0.000, 0.5669291615486145, 0.5618438498862635, 0.0, 0.0, 0.0, 0.0, 0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10.343142, 4.611146248384541, 4.353437476019737, 52.00194870932666, 45.099035163840824, 0.150, 0.000,0.000,0.000, 0.5669291615486145, 0.5618438498862635, 0.0, 0.0, 0.0, 0.0, 0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10.374128, 6.714233908575895, 6.092971689482169, 59.45709533845138, 56.14369683661817, 0.240, 0.000,0.000,0.000, 0.5669291615486145, 0.5618438498862635, 0.0, 0.0, 0.0, 0.0, 0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10.420962, 8.476777833856612, 7.786486479308028, 59.82525072754395, 57.34020185116905, 0.430, 0.000,0.000,0.000, 0.5669291615486145, 0.5618438498862635, 0.0, 0.0, 0.0, 0.0, 0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10.445102, 10.579865494047965, 10.087457661136641, 58.812823407539355, 56.60389107298389, 0.590, 0.000,0.000,0.000, 0.5669291615486145, 0.5618438498862635, 0.0, 0.0, 0.0, 0.0, 0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10.467244, 11.18732188605072, 10.437205280774592, 59.27301764390508, 56.78796876753018, 0.590, 0.000,0.000,0.000, 0.5669291615486145, 0.5597846643998334, 0.0, 0.0, 0.0, 0.0, 0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10.503174, 14.164778595336944, 13.653962992970992, 59.82525072754395, 59.45709533845138, 0.980, 0.000,0.000,0.000, 0.5669291615486145, 0.5552331072942046, 0.0, 0.0, 0.0, 0.0, 0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10.542404, 16.461147834801903, 15.678817632980172, 58.260590323900495, 57.80039608753477, 1.300, 0.000,0.000,0.000, 0.5748031735420227, 0.5365131352443849, 0.0, 0.0, 0.0, 0.0, 0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10.570426, 17.97518687244513, 17.022584803168083, 58.35262917117363, 56.23573568389132, 1.400, 0.000,0.000,0.000, 0.5669291615486145, 0.41248147867975526, 0.0, 0.0, 0.0, 0.0, 0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10.605816, 20.50165323009295, 19.18089577172332, 60.837678047548536, 55.22330836388672, 1.620, 0.000,0.000,0.000, 0.5669291615486145, 0.41248147867975526, 0.0, 0.0, 0.0, 0.0, 0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10.653853, 23.61256626792523, 21.058488256095472, 63.414765771196585, 52.64622064023868, 1.950, 0.000,0.000,0.000, 0.5669291615486145, 0.3374899499626103, 0.0, 0.0, 0.0, 0.0, 0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10.699216, 26.111420971391105, 24.091168273745584, 61.94214421482628, 52.37010409841925, 2.520, 0.000,0.000,0.000, 0.5669291615486145, 0.3374899499626103, 0.0, 0.0, 0.0, 0.0, 0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10.767061, 30.727169162139305, 27.685285259761876, 65.7157369530252, 51.725832167507235, 4.030, 0.000,0.000,0.000, 0.5669291615486145, 0.2878879200009835, 0.0, 0.0, 0.0, 0.0, 0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10.832138, 35.048393041613444, 31.145945917232112, 66.5440865784835, 52.83029833478497, 6.180, 0.000,0.000,0.000, 0.5669291615486145, 0.2789830140712125, 0.0, 0.0, 0.0, 0.0, 0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10.855248, 36.72810200434833, 32.204392660873275, 66.08389234211778, 53.38253141842383, 7.230, 0.000,0.000,0.000, 0.5669291615486145, 0.20083092365692473, 0.0, 0.0, 0.0, 0.0, 0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10.88527, 38.86800520344894, 33.67241227487993, 67.83263044030753, 52.18602640387296, 8.470, 0.000,0.000,0.000, 0.5669291615486145, 0.17930110488951967, 0.0, 0.0, 0.0, 0.0, 0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10.925333, 41.70740364182545, 35.45796591197893, 71.05399009486759, 47.58408404021573, 9.850, 0.000,0.000,0.000, 0.5669291615486145, 0.14544905224083293, 0.0, 0.0, 0.0, 0.0, 0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10.961065, 44.132627267472806, 36.94899523780388, 70.22564046940929, 43.902530149289944, 12.280, 0.000,0.000,0.000, 0.5669291615486145, 0.08474591536497106, 0.0, 0.0, 0.0, 0.0, 0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10.984392, 45.177268184023, 37.53344191798834, 69.67340738577042, 42.89010282928536, 13.240, 0.000,0.000,0.000, 0.5590550899505615, 0.0640711842093798, 0.0, 0.0, 0.0, 0.0, 0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
11.000117, 46.599268374393084, 38.467636217810764, 69.58136853849727, 40.497092800183594, 15.400, 0.000,0.000,0.000, 0.5590550899505615, 0.0640711842093798, 0.0, 0.0, 0.0, 0.0, 0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
11.033534, 49.13493861676822, 39.39722857526952, 71.42214548396016, 36.07922813107266, 16.570, 0.000,0.000,0.000, 0.5511810779571533, 0.05619717221597159, 0.0, 0.0, 0.0, 0.0, 0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
11.072973, 51.9559292856901, 40.72718991836646, 71.42214548396016, 30.280780752864555, 21.620, 0.000,0.000,0.000, 0.5511810779571533, 0.05619717221597159, 0.0, 0.0, 0.0, 0.0, 0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
11.149798, 57.51967760335168, 42.692219307648095, 68.75301891303897, 25.402721847387895, 27.540, 0.000,0.000,0.000, 0.5433070659637451, 0.04832316022256339, 0.0, 0.0, 0.0, 0.0, 0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
11.198383, 60.74103725791174, 43.437733970560565, 71.42214548396016, 22.08932334555469, 32.430, 0.000,0.000,0.000, 0.5433070659637451, 0.04832316022256339, 0.0, 0.0, 0.0, 0.0, 0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
11.223344, 62.80730937919383, 44.08200590147258, 70.8699124003213, 20.06446870554551, 35.890, 0.000,0.000,0.000, 0.5433070659637451, 0.04832316022256339, 0.0, 0.0, 0.0, 0.0, 0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
11.250285, 64.5008241690197, 44.537598195474644, 69.2132131494047, 18.40776945462891, 39.480, 0.000,0.000,0.000, 0.5433070659637451, 0.04832316022256339, 0.0, 0.0, 0.0, 0.0, 0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
11.28555, 66.96746527593997, 45.02080214365865, 68.84505776031212, 17.487380981897463, 43.260, 0.000,0.000,0.000, 0.5433070659637451, 0.04832316022256339, 0.0, 0.0, 0.0, 0.0, 0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
11.315764, 69.1165723597679, 45.38895753275123, 69.94952392758985, 15.922720578254006, 45.190, 0.000,0.000,0.000, 0.5433070659637451, 0.04832316022256339, 0.0, 0.0, 0.0, 0.0, 0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
11.338991, 70.48795118413774, 45.7156954405709, 70.8699124003213, 14.542137869156837, 49.170, 0.000,0.000,0.000, 0.5433070659637451, 0.04832316022256339, 0.0, 0.0, 0.0, 0.0, 0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
11.359741, 72.16766014687263, 46.09305471439079, 69.58136853849727, 13.253594007332815, 53.240, 0.000,0.000,0.000, 0.5433070659637451, 0.04832316022256339, 0.0, 0.0, 0.0, 0.0, 0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
11.386927, 73.17548552451356, 46.2633265818461, 67.92466928758067, 12.517283229147658, 55.300, 0.000,0.000,0.000, 0.5433070659637451, 0.04832316022256339, 0.0, 0.0, 0.0, 0.0, 0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
11.410444, 74.86900031433943, 46.53023923893822, 67.18835850939551, 11.596894756416212, 59.450, 0.000,0.000,0.000, 0.5433070659637451, 0.04832316022256339, 0.0, 0.0, 0.0, 0.0, 0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
11.427864, 76.63154423962014, 46.77874412657572, 68.29282467667325, 10.676506283684768, 61.550, 0.000,0.000,0.000, 0.5433070659637451, 0.04832316022256339, 0.0, 0.0, 0.0, 0.0, 0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
11.454699, 78.71622413035686, 47.06406455312246, 69.58136853849727, 10.216312047319045, 65.790, 0.000,0.000,0.000, 0.5433070659637451, 0.04832316022256339, 0.0, 0.0, 0.0, 0.0, 0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
