dt,x,y,position,velocity,acceleration,jerk,heading
0.010000,304.946649,-64.979698,41.321239,63.004365,-104.661583,0.000000,1.470787
0.010000,305.008340,-64.357940,41.946050,61.957749,-104.661583,-0.000000,1.473024
0.010000,305.067619,-63.746463,42.560394,60.911133,-104.661583,0.000000,1.475295
0.010000,305.124515,-63.145271,43.164273,59.864517,-104.661583,0.000000,1.477594
0.010000,305.179058,-62.554371,43.757685,58.817902,-104.661583,-0.000000,1.479920
0.010000,305.231283,-61.973769,44.340631,57.771286,-104.661583,0.000000,1.482268
0.010000,305.281225,-61.403472,44.913110,56.724670,-104.661583,-0.000000,1.484635
0.010000,305.328925,-60.843486,45.475124,55.678054,-104.661583,0.000000,1.487018
0.010000,305.374423,-60.293819,46.026671,54.631438,-104.661583,0.000000,1.489413
0.010000,305.417763,-59.754476,46.567753,53.584822,-104.661583,-0.000000,1.491817
0.010000,305.458992,-59.225466,47.098368,52.538207,-104.661583,0.000000,1.494227
0.010000,305.498158,-58.706793,47.618517,51.491591,-104.661583,0.000000,1.496639
0.010000,305.535309,-58.198466,48.128200,50.444975,-104.661583,0.000000,1.499051
0.010000,305.570496,-57.700491,48.627416,49.398359,-104.661583,-0.000000,1.501460
0.010000,305.603773,-57.212875,49.116167,48.351743,-104.661583,0.000000,1.503863
0.010000,305.635193,-56.735624,49.594451,47.305127,-104.661583,0.000000,1.506256
0.010000,305.664811,-56.268745,50.062269,46.258512,-104.661583,-0.000000,1.508637
0.010000,305.692683,-55.812243,50.519621,45.211896,-104.661583,0.000000,1.511004
0.010000,305.718865,-55.366125,50.966507,44.165280,-104.661583,0.000000,1.513353
0.010000,305.743415,-54.930396,51.402927,43.118664,-104.661583,0.000000,1.515682
0.010000,305.766390,-54.505063,51.828881,42.072048,-104.661583,0.000000,1.517988
0.010000,305.787849,-54.090130,52.244368,41.025432,-104.661583,-0.000000,1.520269
0.010000,305.807850,-53.685603,52.649389,39.978817,-104.661583,0.000000,1.522523
0.010000,305.826452,-53.291486,53.043944,38.932201,-104.661583,0.000000,1.524746
0.010000,305.843713,-52.907786,53.428033,37.885585,-104.661583,-0.000000,1.526938
0.010000,305.859693,-52.534505,53.801656,36.838969,-104.661583,0.000000,1.529095
0.010000,305.874448,-52.171648,54.164813,35.792353,-104.661583,0.000000,1.531216
0.010000,305.888038,-51.819220,54.517503,34.745737,-104.661583,-0.000000,1.533298
0.010000,305.900519,-51.477223,54.859727,33.699122,-104.661583,0.000000,1.535339
0.010000,305.911950,-51.145662,55.191486,32.652506,-104.661583,0.000000,1.537338
0.010000,305.922384,-50.824540,55.512778,31.605890,-104.661583,0.000000,1.539292
0.010000,305.931879,-50.513859,55.823603,30.559274,-104.661583,-0.000000,1.541199
0.010000,305.940489,-50.213623,56.123963,29.512658,-104.661583,0.000000,1.543059
0.010000,305.948267,-49.923834,56.413857,28.466042,-104.661583,-0.000000,1.544869
0.010000,305.955266,-49.644494,56.693284,27.419427,-104.661583,0.000000,1.546627
0.010000,305.961536,-49.375606,56.962245,26.372811,-104.661583,-0.000000,1.548333
0.010000,305.967130,-49.117171,57.220740,25.326195,-104.661583,0.000000,1.549984
0.010000,305.972094,-48.869192,57.468769,24.279579,-104.661583,0.000000,1.551578
0.010000,305.976477,-48.631670,57.706332,23.232963,-104.661583,-0.000000,1.553116
0.010000,305.980324,-48.404606,57.933428,22.186347,-104.661583,0.000000,1.554595
0.010000,305.983680,-48.188002,58.150059,21.139732,-104.661583,-0.000000,1.556014
0.010000,305.986587,-47.981858,58.356223,20.093116,-104.661583,0.000000,1.557372
0.010000,305.989088,-47.786176,58.551921,19.046500,-104.661583,0.000000,1.558668
0.010000,305.991220,-47.600956,58.737153,17.999884,-104.661583,-0.000000,1.559901
0.010000,305.993022,-47.426200,58.911919,16.953268,-104.661583,0.000000,1.561069
0.010000,305.994530,-47.261907,59.076218,15.906652,-104.661583,0.000000,1.562172
0.010000,305.995777,-47.108079,59.230052,14.860037,-104.661583,-0.000000,1.563209
0.010000,305.996795,-46.964715,59.373419,13.813421,-104.661583,0.000000,1.564179
0.010000,305.997615,-46.831817,59.506320,12.766805,-104.661583,-0.000000,1.565081
0.010000,305.998264,-46.709383,59.628755,11.720189,-104.661583,0.000000,1.565915
0.010000,305.998767,-46.597416,59.740724,10.673573,-104.661583,0.000000,1.566680
0.010000,305.999150,-46.495914,59.842227,9.626957,-104.661583,0.000000,1.567375
0.010000,305.999433,-46.404878,59.933263,8.580342,-104.661583,0.000000,1.568000
0.010000,305.999636,-46.324308,60.013833,7.533726,-104.661583,-0.000000,1.568554
0.010000,305.999776,-46.254203,60.083938,6.487110,-104.661583,0.000000,1.569037
0.010000,305.999869,-46.194566,60.143576,5.440494,-104.661583,0.000000,1.569449
0.010000,305.999927,-46.145012,60.193129,4.470169,-97.032484,762.909903,1.569792
0.010000,305.999962,-46.104686,60.233455,3.594991,-87.517795,951.468939,1.570071
0.010000,305.999982,-46.072637,60.265504,2.814960,-78.003105,951.468939,1.570293
0.010000,305.999992,-46.047912,60.290230,2.130076,-68.488416,951.468939,1.570464
0.010000,305.999997,-46.029559,60.308582,1.540339,-58.973727,951.468939,1.570591
0.010000,305.999999,-46.016629,60.321512,1.045748,-49.459037,951.468939,1.570681
0.010000,306.000000,-46.008169,60.329972,0.646305,-39.944348,951.468939,1.570740
0.010000,306.000000,-46.003227,60.334914,0.342008,-30.429659,951.468939,1.570774
0.010000,306.000000,-46.000853,60.337288,0.132859,-20.914969,951.468939,1.570790
0.010000,306.000000,-46.000094,60.338047,0.018856,-11.400280,951.468939,1.570796
0.010000,306.000000,-46.000000,60.338141,0.000000,-1.885590,951.468939,1.570796
0.010000,306.000000,-46.000000,60.338141,0.000000,0.000000,188.559036,1.570796
