dt,x,y,position,velocity,acceleration,jerk,heading
0.010000,261.000000,45.000000,0.000474,0.094862,9.486166,948.616601,1.570790
0.010000,261.000000,45.001091,0.002372,0.284585,18.972332,948.616601,1.570805
0.010000,261.000000,45.005360,0.006640,0.569170,28.458498,948.616601,1.570839
0.010000,260.999999,45.012949,0.014229,0.948617,37.944664,948.616601,1.570901
0.010000,260.999998,45.024807,0.026087,1.422925,47.430830,948.616601,1.570996
0.010000,260.999993,45.041882,0.043162,1.992095,56.916996,948.616601,1.571134
0.010000,260.999983,45.065123,0.066403,2.656126,66.403162,948.616601,1.571321
0.010000,260.999963,45.095479,0.096759,3.415020,75.889328,948.616601,1.571566
0.010000,260.999928,45.133898,0.135178,4.268775,85.375494,948.616601,1.571876
0.010000,260.999867,45.181328,0.182609,5.217391,94.861660,948.616601,1.572260
0.010000,260.999770,45.238720,0.240000,6.260870,104.347826,948.616601,1.572724
0.010000,260.999621,45.306546,0.307826,7.304348,104.347826,0.000000,1.573274
0.010000,260.999402,45.384806,0.386087,8.347826,104.347826,-0.000000,1.573909
0.010000,260.999094,45.473501,0.474783,9.391304,104.347826,0.000000,1.574631
0.010000,260.998674,45.572631,0.573913,10.434783,104.347826,-0.000000,1.575439
0.010000,260.998116,45.682195,0.683478,11.478261,104.347826,0.000000,1.576335
0.010000,260.997392,45.802192,0.803478,12.521739,104.347826,0.000000,1.577319
0.010000,260.996472,45.932624,0.933913,13.565217,104.347826,-0.000000,1.578391
0.010000,260.995320,46.073489,1.074783,14.608696,104.347826,0.000000,1.579553
0.010000,260.993901,46.224786,1.226087,15.652174,104.347826,-0.000000,1.580805
0.010000,260.992173,46.386516,1.387826,16.695652,104.347826,0.000000,1.582149
0.010000,260.990095,46.558678,1.560000,17.739130,104.347826,0.000000,1.583585
0.010000,260.987620,46.741270,1.742609,18.782609,104.347826,0.000000,1.585115
0.010000,260.984699,46.934291,1.935652,19.826087,104.347826,-0.000000,1.586740
0.010000,260.981280,47.137741,2.139130,20.869565,104.347826,0.000000,1.588461
0.010000,260.977308,47.351617,2.353043,21.913043,104.347826,0.000000,1.590279
0.010000,260.972722,47.575918,2.577391,22.956522,104.347826,-0.000000,1.592196
0.010000,260.967462,47.810641,2.812174,24.000000,104.347826,0.000000,1.594213
0.010000,260.961461,48.055785,3.057391,25.043478,104.347826,0.000000,1.596332
0.010000,260.954650,48.311346,3.313043,26.086957,104.347826,-0.000000,1.598555
0.010000,260.946955,48.577322,3.579130,27.130435,104.347826,0.000000,1.600884
0.010000,260.938300,48.853708,3.855652,28.173913,104.347826,0.000000,1.603320
0.010000,260.928604,49.140501,4.142609,29.217391,104.347826,0.000000,1.605865
0.010000,260.917783,49.437695,4.440000,30.260870,104.347826,-0.000000,1.608522
0.010000,260.905747,49.745286,4.747826,31.304348,104.347826,0.000000,1.611293
0.010000,260.892403,50.063267,5.066087,32.347826,104.347826,0.000000,1.614180
0.010000,260.877655,50.391631,5.394783,33.391304,104.347826,-0.000000,1.617186
0.010000,260.861400,50.730372,5.733913,34.434783,104.347826,0.000000,1.620312
0.010000,260.843531,51.079480,6.083478,35.478261,104.347826,-0.000000,1.623563
0.010000,260.823938,51.438946,6.443478,36.521739,104.347826,0.000000,1.626940
0.010000,260.802504,51.808760,6.813913,37.565217,104.347826,0.000000,1.630447
0.010000,260.779108,52.188910,7.194783,38.608696,104.347826,-0.000000,1.634086
0.010000,260.753623,52.579383,7.586087,39.652174,104.347826,0.000000,1.637862
0.010000,260.725916,52.980166,7.987826,40.695652,104.347826,-0.000000,1.641777
0.010000,260.695852,53.391241,8.400000,41.739130,104.347826,0.000000,1.645835
0.010000,260.663285,53.812593,8.822609,42.782609,104.347826,-0.000000,1.650040
0.010000,260.628067,54.244202,9.255652,43.826087,104.347826,0.000000,1.654395
0.010000,260.590041,54.686046,9.699130,44.869565,104.347826,-0.000000,1.658905
0.010000,260.549046,55.138104,10.153043,45.913043,104.347826,0.000000,1.663574
0.010000,260.504911,55.600349,10.617391,46.956522,104.347826,0.000000,1.668407
0.010000,260.457462,56.072754,11.092174,48.000000,104.347826,0.000000,1.673407
0.010000,260.406515,56.555289,11.577391,49.043478,104.347826,0.000000,1.678580
0.010000,260.351880,57.047920,12.073043,50.086957,104.347826,-0.000000,1.683931
0.010000,260.293358,57.550612,12.579130,51.130435,104.347826,0.000000,1.689465
0.010000,260.230743,58.063323,13.095652,52.173913,104.347826,0.000000,1.695188
0.010000,260.163820,58.586012,13.622609,53.217391,104.347826,0.000000,1.701104
0.010000,260.092366,59.118631,14.160000,54.260870,104.347826,-0.000000,1.707222
0.010000,260.016149,59.661128,14.707826,55.304348,104.347826,0.000000,1.713545
0.010000,259.934927,60.213448,15.266087,56.347826,104.347826,0.000000,1.720081
0.010000,259.848450,60.775529,15.834783,57.391304,104.347826,-0.000000,1.726837
0.010000,259.756457,61.347306,16.413913,58.434783,104.347826,0.000000,1.733819
0.010000,259.658677,61.928704,17.003478,59.478261,104.347826,-0.000000,1.741035
0.010000,259.554829,62.519648,17.603478,60.521739,104.347826,0.000000,1.748492
0.010000,259.444620,63.120050,18.213913,61.565217,104.347826,0.000000,1.756197
0.010000,259.327747,63.729818,18.834783,62.608696,104.347826,-0.000000,1.764160
0.010000,259.203894,64.348853,19.466087,63.652174,104.347826,-0.000000,1.772387
0.010000,259.072737,64.977044,20.107826,64.695652,104.347826,0.000000,1.780888
0.010000,258.933934,65.614274,20.760000,65.739130,104.347826,-0.000000,1.789672
0.010000,258.787136,66.260414,21.422609,66.782609,104.347826,0.000000,1.798746
0.010000,258.631979,66.915327,22.095652,67.826087,104.347826,0.000000,1.808122
0.010000,258.468085,67.578861,22.779130,68.869565,104.347826,0.000000,1.817808
0.010000,258.295064,68.250855,23.473043,69.913043,104.347826,-0.000000,1.827814
0.010000,258.112514,68.931132,24.177391,70.956522,104.347826,0.000000,1.838150
0.010000,257.920017,69.619502,24.892174,72.000000,104.347826,-0.000000,1.848826
0.010000,257.717144,70.315762,25.617391,73.043478,104.347826,0.000000,1.859852
