velocity, power
0.0, 0.5074680000000004
0.0, 0.51
0.0, 0.5125267200000002
0.0, 0.51507144
0.0, 0.5176154400000001
0.15339807878856412, 0.5201649599999999
0.15339807878856412, 0.5239262400000004
0.15339807878856412, 0.5286676799999999
0.15339807878856412, 0.5312409600000001
0.0, 0.5338116000000002
0.15339807878856412, 0.5369056800000004
0.15339807878856412, 0.5404751999999999
0.0, 0.5436033600000002
0.30679615757712825, 0.5475660000000004
0.30679615757712825, 0.5508674399999999
0.30679615757712825, 0.5538518399999999
0.30679615757712825, 0.5568014399999999
0.15339807878856412, 0.5593963200000002
0.0, 0.5626523999999998
0.0, 0.5651992800000003
0.0, 0.56870928
0.0, 0.5732128800000004
0.0, 0.5758675199999999
0.0, 0.5795248800000001
0.0, 0.5823933600000004
0.0, 0.5849486400000001
0.0, 0.58750416
0.0, 0.5900541600000002
0.0, 0.5925758400000004
0.0, 0.5952381600000001
0.0, 0.5984287199999998
0.30679615757712825, 0.6009696
0.0, 0.6035150399999998
0.0, 0.6061092000000002
0.0, 0.6086757600000005
0.0, 0.6112353600000003
0.0, 0.6137678400000004
0.15339807878856412, 0.6163029599999998
0.15339807878856412, 0.6195592799999997
0.15339807878856412, 0.62292456
0.15339807878856412, 0.6255220800000003
0.0, 0.6280891200000003
0.0, 0.6306338400000002
0.0, 0.6334932000000003
0.0, 0.6360275999999999
0.0, 0.63915888
0.0, 0.6417674399999999
0.0, 0.6443191200000001
0.0, 0.64685544
0.15339807878856412, 0.6493864800000003
0.0, 0.6519662400000004
0.0, 0.6544934400000002
0.0, 0.65799936
0.0, 0.660618
0.0, 0.6631427999999999
0.0, 0.6656911200000002
0.0, 0.6689099999999999
0.0, 0.6717921600000005
0.0, 0.6743277600000005
0.0, 0.6778708800000002
0.0, 0.6814231199999998
0.0, 0.68396064
0.0, 0.6872493599999998
0.15339807878856412, 0.6898195200000004
0.15339807878856412, 0.6925787999999999
0.15339807878856412, 0.6956332800000005
0.15339807878856412, 0.6982324800000002
0.30679615757712825, 0.701274
0.15339807878856412, 0.7038247200000001
0.30679615757712825, 0.7069142399999998
0.15339807878856412, 0.70948824
0.15339807878856412, 0.7129319999999999
0.15339807878856412, 0.71548848
0.15339807878856412, 0.7202419199999996
0.15339807878856412, 0.7227875999999998
0.15339807878856412, 0.7253594400000003
0.15339807878856412, 0.72791136
0.15339807878856412, 0.7304515200000004
0.15339807878856412, 0.7330137600000004
0.15339807878856412, 0.7363509599999998
0.15339807878856412, 0.7390960800000002
0.15339807878856412, 0.7417197600000003
0.15339807878856412, 0.7443247199999999
0.15339807878856412, 0.7468766400000004
0.0, 0.7496361600000003
0.0, 0.7524192000000005
0.30679615757712825, 0.7550229599999997
0.30679615757712825, 0.7575984000000004
0.0, 0.7601608799999999
0.0, 0.76269576
0.0, 0.76660344
0.30679615757712825, 0.7691352000000004
0.30679615757712825, 0.7716902399999997
0.30679615757712825, 0.7749364800000004
0.30679615757712825, 0.7774968000000002
0.15339807878856412, 0.7800532800000003
0.0, 0.7826124000000003
0.15339807878856412, 0.7851549599999998
0.15339807878856412, 0.7878530400000006
0.30679615757712825, 0.79044216
0.15339807878856412, 0.7929866399999999
0.30679615757712825, 0.7955323199999997
0.30679615757712825, 0.7980921599999999
0.30679615757712825, 0.8006702400000001
0.30679615757712825, 0.8032752000000005
0.30679615757712825, 0.8058345600000001
0.46019423636569234, 0.8084061600000005
0.46019423636569234, 0.8124588000000004
0.46019423636569234, 0.8150227200000004
0.30679615757712825, 0.8175964800000002
0.30679615757712825, 0.82014096
0.30679615757712825, 0.8233207200000003
0.6135923151542565, 0.8258714400000005
0.6135923151542565, 0.8284236000000005
0.46019423636569234, 0.83100024
0.46019423636569234, 0.8340225600000005
0.46019423636569234, 0.8365725599999999
0.6135923151542565, 0.8393568000000006
0.46019423636569234, 0.8422348800000004
0.6135923151542565, 0.8447863200000004
0.6135923151542565, 0.8473579199999998
0.6135923151542565, 0.84991776
0.6135923151542565, 0.8525092800000001
0.46019423636569234, 0.8562813599999999
0.6135923151542565, 0.8588253599999998
0.6135923151542565, 0.8629948800000006
0.6135923151542565, 0.8655825600000002
0.6135923151542565, 0.8713713600000002
0.6135923151542565, 0.8739247199999997
0.6135923151542565, 0.8764968000000004
0.7669903939428206, 0.8790923999999998
0.9203884727313847, 0.8816541600000003
0.6135923151542565, 0.8848152000000001
0.9203884727313847, 0.8873721599999999
0.9203884727313847, 0.89155608
0.9203884727313847, 0.8950795199999999
0.7669903939428206, 0.8983471200000004
0.9203884727313847, 0.9018503999999998
1.0737865515199487, 0.9046437600000004
0.9203884727313847, 0.9072880800000005
1.0737865515199487, 0.90983832
1.0737865515199487, 0.9123981600000002
1.0737865515199487, 0.9149428800000001
1.380582709097077, 0.9182716800000004
1.380582709097077, 0.9244437600000004
1.380582709097077, 0.9269995200000005
1.380582709097077, 0.9295591200000004
1.380582709097077, 0.9321331199999998
1.227184630308513, 0.9347066400000004
1.227184630308513, 0.9372744
1.227184630308513, 0.9398157599999999
1.227184630308513, 0.9423931200000001
1.227184630308513, 0.9453828000000005
1.227184630308513, 0.9488515200000003
1.227184630308513, 0.9518325600000003
1.227184630308513, 0.9544773599999998
1.227184630308513, 0.9572313600000002
1.227184630308513, 0.9597765600000006
1.227184630308513, 0.9623532000000001
1.5339807878856413, 0.96491952
1.5339807878856413, 0.9682168800000002
1.5339807878856413, 0.9707882400000003
1.5339807878856413, 0.9733540799999998
1.380582709097077, 0.9759696
1.6873788666742053, 0.9785075999999998
1.6873788666742053, 0.9824392799999999
1.5339807878856413, 0.9849993600000002
1.6873788666742053, 0.9876035999999999
1.5339807878856413, 0.9905604000000006
1.6873788666742053, 0.9931284000000006
1.6873788666742053, 0.9957134400000002
1.5339807878856413, 0.9989378400000004
1.5339807878856413, 1.0014849600000002
1.5339807878856413, 1.0050566400000003
1.6873788666742053, 1.0076265600000005
1.8407769454627694, 1.0104525600000005
1.8407769454627694, 1.0132941600000005
1.9941750242513334, 1.0158429600000003
1.6873788666742053, 1.0191624000000001
1.9941750242513334, 1.02251736
1.9941750242513334, 1.0250548800000001
1.6873788666742053, 1.0276231200000003
1.8407769454627694, 1.0306185599999997
1.8407769454627694, 1.0337347200000004
1.9941750242513334, 1.0371854399999998
1.9941750242513334, 1.0397388
1.9941750242513334, 1.0422842399999999
1.8407769454627694, 1.0448349600000002
1.8407769454627694, 1.0475248799999999
1.9941750242513334, 1.0501881599999998
1.9941750242513334, 1.0529092800000004
1.9941750242513334, 1.0559918399999997
1.9941750242513334, 1.05861552
2.1475731030398975, 1.06115472
2.1475731030398975, 1.0639905600000001
1.8407769454627694, 1.0665590400000005
1.9941750242513334, 1.0691028000000005
1.9941750242513334, 1.0722960000000001
1.9941750242513334, 1.0755472799999999
1.8407769454627694, 1.0780977599999997
1.9941750242513334, 1.0811863200000003
2.3009711818284617, 1.08372432
2.3009711818284617, 1.0862719200000004
2.3009711818284617, 1.0888358400000004
2.3009711818284617, 1.0913853600000003
2.1475731030398975, 1.0939329600000005
2.1475731030398975, 1.0971468000000002
2.1475731030398975, 1.0997239200000002
2.1475731030398975, 1.1022638400000002
1.9941750242513334, 1.10522904
2.3009711818284617, 1.10778432
2.1475731030398975, 1.1104994400000001
2.1475731030398975, 1.1130652800000005
2.3009711818284617, 1.11567768
2.1475731030398975, 1.11832776
2.3009711818284617, 1.1208720000000003
2.3009711818284617, 1.12341408
2.1475731030398975, 1.1259948000000004
2.454369260617026, 1.1285594400000003
2.3009711818284617, 1.13112624
2.1475731030398975, 1.1336774400000005
2.454369260617026, 1.1362257599999999
2.454369260617026, 1.1392058400000005
2.1475731030398975, 1.14175344
2.1475731030398975, 1.1453628000000005
2.1475731030398975, 1.1487182399999998
2.1475731030398975, 1.15126824
2.1475731030398975, 1.1538153599999998
2.3009711818284617, 1.1572116000000003
2.3009711818284617, 1.15975608
2.3009711818284617, 1.1626992
2.1475731030398975, 1.1653929599999997
2.3009711818284617, 1.1681483999999998
2.3009711818284617, 1.1707653599999999
2.3009711818284617, 1.1739614399999998
2.3009711818284617, 1.1765212800000002
2.3009711818284617, 1.1790688800000004
2.3009711818284617, 1.1825932800000003
2.3009711818284617, 1.1851440000000006
2.60776733940559, 1.1876944800000004
2.60776733940559, 1.1904242400000005
2.60776733940559, 1.1929747200000003
2.3009711818284617, 1.1955693600000004
2.3009711818284617, 1.1986348800000002
2.3009711818284617, 1.2017064000000002
2.3009711818284617, 1.2054348000000001
2.3009711818284617, 1.2079780800000004
2.3009711818284617, 1.2105182399999999
2.3009711818284617, 1.2130622399999997
2.454369260617026, 1.2156165600000004
2.454369260617026, 1.2182923200000002
2.454369260617026, 1.22094144
2.454369260617026, 1.2234957600000005
2.454369260617026, 1.2273732000000002
2.60776733940559, 1.23063696
2.454369260617026, 1.2331802400000003
2.454369260617026, 1.23603336
2.454369260617026, 1.2386049600000002
2.454369260617026, 1.2416188799999999
2.454369260617026, 1.2462177600000002
2.454369260617026, 1.24878744
2.3009711818284617, 1.25181312
2.3009711818284617, 1.25480016
2.454369260617026, 1.2581397600000002
2.454369260617026, 1.2607152000000001
2.3009711818284617, 1.2641491200000001
2.60776733940559, 1.26670872
2.454369260617026, 1.2694584
2.454369260617026, 1.2727958399999997
2.60776733940559, 1.27534416
2.454369260617026, 1.277898
2.454369260617026, 1.2804580800000003
2.454369260617026, 1.2830260800000002
2.761165418194155, 1.2855914400000001
2.454369260617026, 1.2881596800000001
2.454369260617026, 1.2907044000000003
2.454369260617026, 1.2942657599999998
2.454369260617026, 1.2968325600000004
2.454369260617026, 1.3015382400000004
2.454369260617026, 1.3040836800000002
2.454369260617026, 1.3066579199999997
2.761165418194154, 1.3092242399999998
2.761165418194155, 1.3127664
2.9145634969827183, 1.3156029599999999
2.60776733940559, 1.3181628
2.9145634969827183, 1.3207104000000005
2.60776733940559, 1.3232517600000002
2.9145634969827183, 1.3266420000000005
2.9145634969827183, 1.32918384
2.9145634969827183, 1.3320333600000005
2.761165418194155, 1.3347096
2.9145634969827183, 1.3374247200000002
2.9145634969827183, 1.3419415199999998
2.9145634969827183, 1.3445030399999998
3.0679615757712826, 1.3470825599999998
3.0679615757712826, 1.3496395200000004
2.9145634969827183, 1.3523140799999998
3.0679615757712826, 1.35607488
2.9145634969827183, 1.3586136000000004
2.9145634969827183, 1.3611808799999996
2.9145634969827183, 1.3641139199999999
2.9145634969827183, 1.3666792800000005
2.9145634969827183, 1.3697868
3.0679615757712826, 1.3726821600000005
3.221359654559847, 1.3753612800000004
3.0679615757712826, 1.3779624000000004
3.0679615757712826, 1.38051
3.221359654559847, 1.38361656
3.221359654559847, 1.3861996800000003
3.221359654559847, 1.3892630400000006
3.221359654559847, 1.39193832
3.221359654559847, 1.3950127200000004
3.221359654559847, 1.3975536000000006
3.221359654559847, 1.4000956800000002
3.3747577333484107, 1.40264496
3.3747577333484107, 1.4052900000000006
3.221359654559847, 1.40865144
3.221359654559847, 1.4112048000000004
3.3747577333484107, 1.41375408
3.221359654559847, 1.4162985600000004
3.3747577333484107, 1.4188881600000005
3.221359654559847, 1.4220480000000002
3.221359654559847, 1.4246287200000003
3.221359654559847, 1.4272151999999996
3.3747577333484107, 1.4312464799999998
3.3747577333484107, 1.4346264000000004
3.3747577333484107, 1.4376571200000003
3.3747577333484107, 1.4402071199999997
3.3747577333484107, 1.4427513600000001
3.3747577333484107, 1.4456152799999997
3.3747577333484107, 1.4481791999999998
3.3747577333484107, 1.4507318400000004
3.3747577333484107, 1.4532811199999998
3.3747577333484107, 1.45587504
3.221359654559847, 1.4584485600000006
3.3747577333484107, 1.4611394399999997
3.3747577333484107, 1.46370528
3.3747577333484107, 1.4662353600000002
3.6815538909255388, 1.46884536
3.6815538909255388, 1.4713972800000006
3.6815538909255388, 1.47429072
3.528155812136975, 1.4768335200000005
3.528155812136975, 1.4793832800000004
3.3747577333484107, 1.4819644800000003
3.3747577333484107, 1.4852184000000004
3.3747577333484107, 1.4877576000000006
3.6815538909255388, 1.49031672
3.6815538909255388, 1.4929185600000006
3.8349519697141026, 1.4954664000000004
3.6815538909255388, 1.4980478400000006
3.528155812136975, 1.50058968
3.6815538909255388, 1.5031341600000003
3.6815538909255388, 1.5057792000000003
3.528155812136975, 1.5096014400000004
3.8349519697141026, 1.5121416
3.6815538909255388, 1.51503912
3.6815538909255388, 1.51815696
3.8349519697141026, 1.5207583200000003
3.528155812136975, 1.5233728800000004
3.8349519697141026, 1.5259269600000005
3.6815538909255388, 1.52879568
3.8349519697141026, 1.5313329600000003
3.6815538909255388, 1.5342744000000004
3.8349519697141026, 1.5368299200000002
3.8349519697141026, 1.5404668799999999
3.8349519697141026, 1.5431390400000002
3.8349519697141026, 1.5457015199999997
3.8349519697141026, 1.5482527200000007
3.988350048502667, 1.5511639200000005
3.988350048502667, 1.5537451199999999
3.988350048502667, 1.5562919999999996
3.8349519697141026, 1.5599668800000002
3.988350048502667, 1.5630122400000006
3.8349519697141026, 1.5655495200000002
3.8349519697141026, 1.5680851200000003
3.8349519697141026, 1.5706339200000003
3.8349519697141026, 1.5731654400000001
4.141748127291231, 1.5756950399999998
3.988350048502667, 1.5789019200000003
3.988350048502667, 1.5828237600000004
4.295146206079795, 1.5853615199999997
3.988350048502667, 1.5884136000000004
3.988350048502667, 1.5914004000000004
4.141748127291231, 1.5939369600000006
4.141748127291231, 1.59654864
4.141748127291231, 1.5990919200000002
4.295146206079795, 1.6016390399999998
4.295146206079795, 1.6048814400000002
4.141748127291231, 1.6074705600000003
4.141748127291231, 1.6100232
4.141748127291231, 1.6137115200000003
4.141748127291231, 1.6162562400000007
4.141748127291231, 1.6188050400000003
4.141748127291231, 1.6213970400000002
4.141748127291231, 1.6240111199999998
4.141748127291231, 1.6265532000000005
4.141748127291231, 1.6291708800000004
4.141748127291231, 1.6331971200000006
4.141748127291231, 1.63574232
4.141748127291231, 1.63850592
4.601942363656923, 1.6410650400000002
4.295146206079795, 1.6436044800000005
4.448544284868359, 1.6462783200000004
4.448544284868359, 1.64881632
4.141748127291231, 1.65135936
4.295146206079795, 1.6539014400000007
4.448544284868359, 1.6564387200000004
4.448544284868359, 1.6590691199999998
4.601942363656923, 1.6616114399999997
4.448544284868359, 1.6647508799999997
4.448544284868359, 1.66749912
4.601942363656923, 1.6706248800000005
4.448544284868359, 1.6731621600000002
4.448544284868359, 1.6765295999999998
4.448544284868359, 1.6792730400000004
4.448544284868359, 1.6818184800000002
4.295146206079795, 1.6857268800000003
4.295146206079795, 1.6882788
4.295146206079795, 1.6908429600000003
4.295146206079795, 1.6934824800000006
4.601942363656923, 1.6976623199999996
4.755340442445488, 1.7014843200000005
4.601942363656923, 1.7045500800000004
4.601942363656923, 1.7087112000000002
4.908738521234052, 1.71126816
4.601942363656923, 1.71413568
4.601942363656923, 1.7171068800000002
4.601942363656923, 1.72049928
4.601942363656923, 1.7230524000000003
4.601942363656923, 1.7269226400000002
4.601942363656923, 1.7295300000000002
4.601942363656923, 1.7320881600000004
4.601942363656923, 1.7346619200000006
4.601942363656923, 1.7380480799999998
4.601942363656923, 1.7406124800000002
4.601942363656923, 1.7431581600000006
4.601942363656923, 1.7456952000000001
4.601942363656923, 1.74849864
4.601942363656923, 1.7510671200000005
4.755340442445488, 1.75361544
4.908738521234052, 1.7561601599999999
4.908738521234052, 1.7587209600000002
4.601942363656923, 1.7615229600000002
4.755340442445488, 1.7640693600000001
4.908738521234052, 1.7666700000000004
4.755340442445488, 1.7692152
4.755340442445488, 1.7718475200000003
4.755340442445488, 1.7755276800000002
4.755340442445488, 1.7781117600000005
4.601942363656923, 1.7806499999999996
4.601942363656923, 1.78378704
4.908738521234052, 1.7864512799999996
5.062136600022615, 1.7889895199999999
4.908738521234052, 1.7922052799999997
4.908738521234052, 1.7949782399999998
4.908738521234052, 1.797534
4.908738521234052, 1.8000768000000005
5.062136600022615, 1.80261768
5.062136600022615, 1.80514776
5.21553467881118, 1.8076953600000005
5.062136600022615, 1.81098288
5.21553467881118, 1.8137714399999998
5.21553467881118, 1.8167618400000003
5.21553467881118, 1.8193996800000003
5.21553467881118, 1.82195448
5.21553467881118, 1.8244920000000004
5.21553467881118, 1.82762952
5.21553467881118, 1.83134928
5.21553467881118, 1.83389616
5.368932757599744, 1.8365364000000004
5.368932757599744, 1.8390832799999997
5.368932757599744, 1.8416395200000006
5.368932757599744, 1.8441972000000002
5.21553467881118, 1.8467390400000006
5.21553467881118, 1.8492739199999995
5.368932757599744, 1.8520293600000004
5.062136600022615, 1.8545748000000004
5.675728915176872, 1.8577084800000003
5.368932757599744, 1.8602378399999997
5.368932757599744, 1.8636321599999999
5.21553467881118, 1.8663832799999998
5.368932757599744, 1.8696403200000002
5.368932757599744, 1.8723427200000005
5.368932757599744, 1.8778346400000006
5.368932757599744, 1.8803676
5.368932757599744, 1.8829164
5.52233083638831, 1.8867515999999998
5.52233083638831, 1.8892970400000002
5.368932757599744, 1.8918376800000005
5.368932757599744, 1.8948976799999997
5.52233083638831, 1.8974589600000005
5.675728915176872, 1.90017336
5.52233083638831, 1.9028052
5.52233083638831, 1.90606824
5.21553467881118, 1.9086324000000001
5.522330836388308, 1.91117376
5.522330836388308, 1.9137609600000003
5.522330836388308, 1.9183764000000005
5.522330836388308, 1.9209856800000005
5.675728915176872, 1.9236122399999998
5.675728915176872, 1.92616536
5.675728915176872, 1.9287304800000005
5.675728915176872, 1.93128312
5.368932757599744, 1.9339154400000003
5.675728915176872, 1.9367726400000003
5.675728915176872, 1.9393190400000002
5.675728915176872, 1.94252328
5.829126993965437, 1.9455734400000002
5.675728915176872, 1.9483382400000004
5.522330836388308, 1.95088416
5.829126993965437, 1.9544244000000002
5.522330836388308, 1.9570559999999997
5.829126993965437, 1.9596372000000004
5.829126993965437, 1.9621932000000002
5.829126993965437, 1.96686528
5.829126993965437, 1.9694073600000004
5.675728915176872, 1.9719787200000005
5.522330836388308, 1.9746832800000003
5.368932757599744, 1.9774449599999997
5.21553467881118, 1.9799954400000006
5.368932757599744, 1.9825634400000003
5.675728915176872, 1.98514776
5.52233083638831, 1.9876884000000001
5.675728915176872, 1.9902525600000005
5.368932757599744, 1.9935779999999999
5.52233083638831, 1.9963111199999997
5.829126993965437, 1.9990125600000004
5.52233083638831, 2.00247912
5.829126993965437, 2.00501568
5.675728915176872, 2.0075632800000003
5.675728915176872, 2.01134376
5.675728915176872, 2.0139801600000005
5.675728915176872, 2.0165164800000004
5.52233083638831, 2.0196074399999997
5.675728915176872, 2.0221476000000003
5.522330836388308, 2.024785680000001
5.675728915176872, 2.0273301600000004
5.829126993965437, 2.030598
5.675728915176872, 2.03313624
5.675728915176872, 2.0365927200000002
5.675728915176872, 2.03918688
5.829126993965437, 2.04240888
5.829126993965437, 2.0450114399999997
5.522330836388308, 2.0475924
5.522330836388308, 2.050130640000001
5.522330836388308, 2.0526816
5.522330836388308, 2.05521624
5.522330836388308, 2.0577616800000005
5.522330836388308, 2.0603320800000002
5.675728915176872, 2.06288376
5.829126993965437, 2.06652096
6.2893212303311286, 2.0690952
6.2893212303311286, 2.07177024
5.829126993965437, 2.0744320800000002
6.2893212303311286, 2.0769835200000006
6.442719309119694, 2.079864
6.2893212303311286, 2.08292496
6.135923151542565, 2.08551432
5.982525072754, 2.0896269600000004
6.2893212303311286, 2.0921632800000003
6.2893212303311286, 2.0947231200000003
6.135923151542565, 2.0972923200000007
6.2893212303311286, 2.09983224
6.135923151542565, 2.10237648
6.135923151542565, 2.1049024800000002
6.135923151542565, 2.10956064
6.135923151542565, 2.11233408
6.135923151542565, 2.1148579199999995
6.135923151542565, 2.1173793600000006
6.135923151542565, 2.12032584
6.2893212303311286, 2.12292744
6.442719309119694, 2.1255952799999998
6.442719309119694, 2.1281712
6.442719309119694, 2.1317832
6.2893212303311286, 2.1343252800000005
6.442719309119694, 2.13731856
6.442719309119694, 2.13993528
6.442719309119694, 2.1430732800000003
6.135923151542565, 2.14575576
6.135923151542565, 2.14826736
6.596117387908257, 2.1507909600000006
6.442719309119694, 2.1532946400000004
6.442719309119694, 2.15658
6.442719309119694, 2.1592296
6.442719309119694, 2.16173112
6.442719309119694, 2.1642657599999997
6.442719309119694, 2.16714912
6.442719309119694, 2.1696660000000003
6.442719309119694, 2.17216992
6.596117387908257, 2.1747343199999998
6.2893212303311286, 2.17726464
6.442719309119694, 2.17979016
6.749515466696821, 2.18299248
6.749515466696821, 2.1855439199999998
6.749515466696821, 2.1889190399999996
7.05631162427395, 2.1914628000000005
6.902913545485385, 2.1943303199999997
6.902913545485385, 2.19709104
6.902913545485385, 2.2007577600000006
6.902913545485385, 2.2041256799999998
6.902913545485385, 2.2066495199999996
6.902913545485385, 2.2092729600000003
6.902913545485385, 2.21178504
6.749515466696821, 2.2150468800000005
6.749515466696821, 2.21771136
6.749515466696821, 2.2202277600000007
6.596117387908257, 2.2227312
6.749515466696821, 2.2252442400000003
6.902913545485385, 2.2277484000000003
6.902913545485385, 2.23026264
6.902913545485385, 2.2327569599999997
6.902913545485385, 2.23527048
6.749515466696821, 2.2382260800000005
6.902913545485385, 2.2407818400000004
7.05631162427395, 2.24330328
6.902913545485385, 2.2458446400000005
7.209709703062513, 2.24834832
7.209709703062513, 2.25217296
7.209709703062513, 2.25468408
6.902913545485385, 2.25719328
6.902913545485385, 2.2597034400000005
6.902913545485385, 2.2622100000000005
6.902913545485385, 2.26533672
6.749515466696821, 2.2678857600000004
6.749515466696821, 2.2703856
7.209709703062513, 2.2728969600000006
7.209709703062513, 2.2759416000000003
6.902913545485385, 2.2784716800000004
7.209709703062513, 2.2817738400000005
7.3631077818510775, 2.28431904
7.3631077818510775, 2.2881792
7.3631077818510775, 2.2907304000000006
7.3631077818510775, 2.2932549600000005
7.209709703062513, 2.2960816800000003
7.209709703062513, 2.2998984000000005
7.209709703062513, 2.3045277599999996
7.209709703062513, 2.30703456
7.209709703062513, 2.30956008
7.3631077818510775, 2.3126515199999997
7.3631077818510775, 2.3159301600000006
7.82330201821677, 2.31902688
7.82330201821677, 2.3215380000000003
7.516505860639642, 2.3240496000000004
7.669903939428205, 2.32655928
7.209709703062513, 2.3290622400000007
7.3631077818510775, 2.33157672
7.209709703062513, 2.33485392
7.3631077818510775, 2.3379424800000006
7.516505860639642, 2.34116136
7.516505860639642, 2.34367032
7.3631077818510775, 2.34618264
7.3631077818510775, 2.3496144
7.3631077818510775, 2.35283424
7.3631077818510775, 2.3553609600000005
7.3631077818510775, 2.35807128
7.3631077818510775, 2.3605800000000006
7.82330201821677, 2.3635536000000004
7.669903939428205, 2.3661768
7.516505860639642, 2.3687148000000002
7.82330201821677, 2.371435440000001
7.516505860639642, 2.37451728
7.516505860639642, 2.3773679999999997
7.82330201821677, 2.3799199200000007
7.82330201821677, 2.3830708800000004
7.669903939428205, 2.3855808
